fishNum,dateSample,dateTimeSample,dateProcessed,species,spCode,totalLength,forkLength,weight,girth,dorsoLatHeight,clipTag,sex,mat,airbladderTotalLength,airBladderWidth,airbladderWeight,airBladderWeightCond,agingStructure,tissueSample,Region_name,FishTrack,MaxTSdiff,Ping_time,deltaRange,deltaMinAng,deltaMajAng,aspectAngle,Target_range,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,Target_true_depth,pingNumber,Ping_S,Ping_E,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean,F45,F45.5,F46,F46.5,F47,F47.5,F48,F48.5,F49,F49.5,F50,F50.5,F51,F51.5,F52,F52.5,F53,F53.5,F54,F54.5,F55,F55.5,F56,F56.5,F57,F57.5,F58,F58.5,F59,F59.5,F60,F60.5,F61,F61.5,F62,F62.5,F63,F63.5,F64,F64.5,F65,F65.5,F66,F66.5,F67,F67.5,F68,F68.5,F69,F69.5,F70,F70.5,F71,F71.5,F72,F72.5,F73,F73.5,F74,F74.5,F75,F75.5,F76,F76.5,F77,F77.5,F78,F78.5,F79,F79.5,F80,F80.5,F81,F81.5,F82,F82.5,F83,F83.5,F84,F84.5,F85,F85.5,F86,F86.5,F87,F87.5,F88,F88.5,F89,F89.5,F90,F90.5,F91,F91.5,F92,F92.5,F93,F93.5,F94,F94.5,F95,F95.5,F96,F96.5,F97,F97.5,F98,F98.5,F99,F99.5,F100,F100.5,F101,F101.5,F102,F102.5,F103,F103.5,F104,F104.5,F105,F105.5,F106,F106.5,F107,F107.5,F108,F108.5,F109,F109.5,F110,F110.5,F111,F111.5,F112,F112.5,F113,F113.5,F114,F114.5,F115,F115.5,F116,F116.5,F117,F117.5,F118,F118.5,F119,F119.5,F120,F120.5,F121,F121.5,F122,F122.5,F123,F123.5,F124,F124.5,F125,F125.5,F126,F126.5,F127,F127.5,F128,F128.5,F129,F129.5,F130,F130.5,F131,F131.5,F132,F132.5,F133,F133.5,F134,F134.5,F135,F135.5,F136,F136.5,F137,F137.5,F138,F138.5,F139,F139.5,F140,F140.5,F141,F141.5,F142,F142.5,F143,F143.5,F144,F144.5,F145,F145.5,F146,F146.5,F147,F147.5,F148,F148.5,F149,F149.5,F150,F150.5,F151,F151.5,F152,F152.5,F153,F153.5,F154,F154.5,F155,F155.5,F156,F156.5,F157,F157.5,F158,F158.5,F159,F159.5,F160,F160.5,F161,F161.5,F162,F162.5,F163,F163.5,F164,F164.5,F165,F165.5,F166,F166.5,F167,F167.5,F168,F168.5,F169,F169.5,F170,F173,F173.5,F174,F174.5,F175,F175.5,F176,F176.5,F177,F177.5,F178,F178.5,F179,F179.5,F180,F180.5,F181,F181.5,F182,F182.5,F183,F183.5,F184,F184.5,F185,F185.5,F186,F186.5,F187,F187.5,F188,F188.5,F189,F189.5,F190,F190.5,F191,F191.5,F192,F192.5,F193,F193.5,F194,F194.5,F195,F195.5,F196,F196.5,F197,F197.5,F198,F198.5,F199,F199.5,F200,F200.5,F201,F201.5,F202,F202.5,F203,F203.5,F204,F204.5,F205,F205.5,F206,F206.5,F207,F207.5,F208,F208.5,F209,F209.5,F210,F210.5,F211,F211.5,F212,F212.5,F213,F213.5,F214,F214.5,F215,F215.5,F216,F216.5,F217,F217.5,F218,F218.5,F219,F219.5,F220,F220.5,F221,F221.5,F222,F222.5,F223,F223.5,F224,F224.5,F225,F225.5,F226,F226.5,F227,F227.5,F228,F228.5,F229,F229.5,F230,F230.5,F231,F231.5,F232,F232.5,F233,F233.5,F234,F234.5,F235,F235.5,F236,F236.5,F237,F237.5,F238,F238.5,F239,F239.5,F240,F240.5,F241,F241.5,F242,F242.5,F243,F243.5,F244,F244.5,F245,F245.5,F246,F246.5,F247,F247.5,F248,F248.5,F249,F249.5,F250,F250.5,F251,F251.5,F252,F252.5,F253,F253.5,F254,F254.5,F255,F255.5,F256,F256.5,F257,F257.5,F258,F258.5,F259,F259.5,F260
LT002,2022-07-22,2022-07-22T11:08:00Z,2022-07-27,lakeTrout,81,390,354,504,196,38,N,1,2,153,55.0,2.5,1,2A,MD,Region_3,Region_3_659,5.815462999999994, 15:07:27.8800,0.0117059999999984,-0.1089,-0.23719,2.568078347443604,12.642048,1.5059,0.87643,0.332197,0.193307,0.034852,0.026397,12.636204,659,656,797,132,-36.373824,12.63052,0.7653,0.152173,16.778,12.8405,0.020224,13.5,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.87162,-48.415453,-49.100687,-50.238503,-50.709734,-50.199364,-48.440238,-46.63391,-45.100973,-43.880178,-42.954618,-42.142379,-41.540693,-41.015468,-40.68385,-40.449051,-40.264098,-40.121863,-39.984717,-39.834406,-39.727732,-39.62749,-39.575456,-39.59274,-39.660546,-39.817619,-40.058001,-40.325321,-40.644495,-40.911071,-41.132629,-41.340855,-41.481734,-41.609405,-41.68168,-41.653626,-41.564137,-41.365569,-41.132254,-40.874847,-40.539332,-40.066963,-39.435463,-38.669679,-37.936055,-37.300338,-36.696221,-36.192971,-35.686716,-35.225718,-34.766884,-34.335191,-33.947898,-33.626478,-33.382113,-33.20387,-33.086493,-33.024051,-32.98296,-32.981789,-32.984353,-33.009196,-33.070537,-33.138284,-33.241438,-33.329453,-33.445286,-33.561213,-33.732907,-33.921734,-34.168986,-34.420367,-34.689169,-34.917208,-35.113395,-35.236145,-35.329792,-35.342421,-35.286379,-35.085935,-34.634202,-33.995834,-33.173771,-32.287709,-31.475692,-30.673602,-29.833925,-29.17453,-28.793589,-28.685514,-28.729435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.786759,-39.504578,-39.33908,-39.258289,-39.165174,-39.281324,-39.176015,-38.489372,-37.716966,-36.946318,-36.293865,-36.092949,-36.068384,-36.231053,-36.429355,-36.485431,-36.523945,-36.612207,-36.790783,-37.139702,-37.514038,-37.879058,-38.185532,-38.453693,-38.777557,-39.216117,-39.776756,-40.400718,-41.023824,-41.422849,-41.576779,-41.324041,-40.723149,-40.073024,-39.414507,-38.895775,-38.411719,-37.953666,-37.609459,-37.467666,-37.419717,-37.601047,-37.685021,-37.642048,-37.52068,-37.314267,-37.311273,-37.506661,-37.852649,-38.290075,-38.632199,-38.847201,-39.101958,-39.478067,-40.358883,-42.019179,-44.084409,-45.89844,-46.432384,-45.670097,-44.537037,-43.442609,-42.617371,-42.28141,-41.908839,-41.408739,-40.7322,-39.656101,-38.749759,-38.291778,-37.972935,-37.659735,-37.262729,-36.808285,-36.404179,-36.158996,-36.131024,-36.44803,-36.837706,-37.055097,-37.215479,-37.652908,-38.198859,-38.595054,-39.194407,-39.691691,-40.178594,-40.797994,-41.070962,-41.413067,-41.519493,-41.339678,-41.235486,-40.874952,-40.379046,-39.833651,-39.098137,-38.856474,-38.918485,-38.850814,-38.871385,-38.462801,-37.624272,-36.297606,-34.822959,-34.648004,-35.072278,-36.744475,-38.550313,-39.488872,-40.019679,-39.655695,-39.044208,-38.686464,-38.244877,-38.161572,-37.857437,-37.382277,-36.66098,-35.874505,-35.515981,-35.125878,-34.992176,-34.611187,-33.952805,-33.403661,-32.753736,-32.686811,-32.931625,-33.720987,-34.805016,-35.806979,-36.431023,-36.418736,-36.145299,-36.175242,-36.639307,-37.277703,-38.234769,-39.055085,-39.294446,-38.919346,-38.178952,-37.260723,-36.222526,-35.076592,-33.874671,-33.072145,-32.436533,-31.619516,-31.01692,-30.754121,-30.59707,-30.786054,-30.89635,-30.84814,-30.625893,-30.245576,-30.014331,-30.10295,-30.399592,-31.126202,-31.831487,-32.680427,-33.207503,-33.630893,-34.161626,-34.855688,-35.673982,-36.658108,-37.585308,-39.041913,-40.322279,-40.310618,-39.350911
LT002,2022-07-22,2022-07-22T11:08:00Z,2022-07-27,lakeTrout,81,390,354,504,196,38,N,1,2,153,55.0,2.5,1,2A,MD,Region_3,Region_3_660,4.697447999999998, 15:07:28.0140,0.0117050000000009,-0.0263999999999999,-0.1175399999999999,5.5495806022335925,12.653754,1.397,0.63924,0.308479,0.14113,0.08814,0.104544,12.649206,660,656,797,132,-36.373824,12.63052,0.7653,0.152173,16.778,12.8405,0.020224,13.5,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.87162,-38.702351,-38.504802,-38.422407,-38.169505,-38.388214,-38.665684,-39.248766,-39.900556,-40.55631,-41.290488,-42.065048,-43.072374,-44.178935,-45.436474,-46.687999,-47.876768,-49.048495,-50.222214,-51.339844,-52.199742,-52.368999,-51.82381,-50.91851,-49.90753,-48.878823,-47.757113,-46.430554,-44.980315,-43.488119,-42.163201,-41.119792,-40.260036,-39.562088,-38.948561,-38.386256,-37.938579,-37.552287,-37.258489,-37.029728,-36.823387,-36.655871,-36.565049,-36.511633,-36.528286,-36.600885,-36.656634,-36.804938,-36.998048,-37.332657,-37.767131,-38.239089,-38.650752,-39.005068,-39.392663,-39.890366,-40.536409,-41.301232,-42.045868,-42.614483,-42.816853,-42.65485,-42.211869,-41.474597,-40.450835,-39.163483,-37.816168,-36.5008,-35.307169,-34.190106,-33.184849,-32.249968,-31.429866,-30.698046,-30.076249,-29.51351,-29.033641,-28.571512,-28.169889,-27.824333,-27.509085,-27.306377,-27.133126,-26.989801,-26.933912,-26.881219,-26.800775,-26.960734,-27.463596,-28.249329,-29.11114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.051617,-37.021226,-36.9898,-36.965351,-36.982183,-37.381436,-37.83549,-37.911675,-37.953268,-37.911212,-37.810625,-38.009966,-38.281918,-38.700378,-39.115905,-39.210095,-39.005768,-38.561906,-38.039499,-37.691003,-37.484349,-37.433255,-37.422953,-37.361275,-37.239104,-37.104041,-37.021468,-37.0276,-37.180337,-37.306398,-37.431939,-37.406054,-37.329198,-37.500614,-37.909418,-38.695299,-39.691704,-40.79583,-42.053309,-43.614995,-45.490464,-47.865793,-49.88562,-50.176076,-48.708582,-46.549852,-44.390941,-42.387357,-40.797325,-39.792033,-39.222613,-38.889604,-38.643918,-38.166233,-37.466916,-36.763115,-36.133654,-35.917389,-35.969098,-36.047518,-36.190985,-36.25129,-36.289247,-36.619954,-36.936988,-37.273287,-37.569739,-37.401627,-37.246849,-37.445766,-37.804091,-38.303921,-38.820074,-39.129114,-39.045086,-38.631374,-38.189847,-38.183477,-38.554743,-39.094059,-39.66985,-40.191053,-40.282017,-39.77621,-39.388428,-39.169212,-39.481589,-40.514175,-41.453128,-42.256001,-42.45381,-42.178561,-41.974346,-41.772773,-42.174196,-43.480173,-44.877279,-45.819333,-45.639594,-44.372001,-42.748124,-40.758844,-38.944424,-37.446306,-36.247735,-36.019328,-35.547904,-35.747117,-36.034684,-35.931056,-36.224094,-36.167942,-35.92322,-35.533471,-34.707631,-34.384243,-34.430478,-35.161894,-36.135424,-36.412006,-35.973871,-34.969055,-34.343882,-33.908465,-33.718256,-33.881448,-33.644675,-33.290745,-32.588566,-32.152045,-32.054536,-32.271739,-32.897508,-33.556555,-33.946217,-33.989166,-33.844491,-33.71865,-34.209499,-35.277969,-36.680597,-38.050928,-39.028297,-39.451548,-39.421457,-39.182667,-38.996686,-39.406668,-40.102999,-40.515473,-40.85194,-41.144533,-41.551531,-43.068982,-46.443537,-55.391484,-55.277979,-46.883113,-44.207615,-44.359364,-46.318871,-43.286563,-37.348963,-33.75597,-31.695621,-30.764361,-30.829121,-31.612886,-32.496656,-32.362365,-30.801836,-29.58015,-29.091133,-29.579449,-31.001631
LT002,2022-07-22,2022-07-22T11:08:00Z,2022-07-27,lakeTrout,81,390,354,504,196,38,N,1,2,153,55.0,2.5,1,2A,MD,Region_3,Region_3_661,4.366289000000002, 15:07:28.1320,0.0,-0.2399,0.0779699999999999,0.0,12.665459,1.3706,0.5217,0.302929,0.11529,0.000461,0.014125,12.661311,661,656,797,132,-36.373824,12.63052,0.7653,0.152173,16.778,12.8405,0.020224,13.5,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.87162,-36.756467,-36.254468,-35.829187,-35.19591,-34.986393,-34.782653,-34.83131,-34.896939,-34.905814,-34.90935,-34.84865,-34.913677,-34.995997,-35.190953,-35.380014,-35.516995,-35.636115,-35.757051,-35.916084,-36.200565,-36.55709,-36.984814,-37.452639,-37.902624,-38.362855,-38.843461,-39.328827,-39.881556,-40.3824,-40.765023,-41.010054,-41.084904,-41.096974,-41.037024,-40.86071,-40.596453,-40.186356,-39.693169,-39.13256,-38.495952,-37.827513,-37.193124,-36.58041,-36.044737,-35.57821,-35.09235,-34.669134,-34.230569,-33.855285,-33.522799,-33.242527,-32.9852,-32.741995,-32.531378,-32.370006,-32.283276,-32.286864,-32.358455,-32.516552,-32.710881,-32.952666,-33.266942,-33.657745,-34.19011,-34.814799,-35.549218,-36.345485,-37.253722,-38.241362,-39.345639,-40.484991,-41.64458,-42.7813,-43.976516,-45.288523,-46.848,-48.577528,-49.958064,-49.508413,-47.100175,-44.357131,-41.901539,-39.809407,-38.055202,-36.449008,-34.877327,-33.584103,-32.696929,-32.214962,-31.991522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.559872,-38.590479,-38.450554,-38.208113,-37.970675,-38.112363,-38.322642,-38.161604,-37.974386,-37.729168,-37.466749,-37.556187,-37.740569,-38.060324,-38.386666,-38.478626,-38.434372,-38.293734,-38.143979,-38.161732,-38.250127,-38.405004,-38.549304,-38.671099,-38.822217,-39.064337,-39.429971,-39.89383,-40.440003,-40.805334,-40.971423,-40.793483,-40.420479,-40.174938,-39.983268,-39.866872,-39.538712,-38.859296,-37.944296,-37.046698,-36.239699,-35.838688,-35.591549,-35.388849,-35.138051,-34.634691,-34.13744,-33.736799,-33.554504,-33.647259,-33.850253,-34.023847,-34.143419,-34.056259,-33.902756,-33.892977,-33.927818,-34.152014,-34.350014,-34.339293,-34.27339,-34.1105,-33.965703,-34.162431,-34.350856,-34.485328,-34.501702,-34.023664,-33.590998,-33.557933,-33.690086,-33.914509,-34.070045,-33.994111,-33.6715,-33.268841,-33.007345,-33.202858,-33.675288,-34.16078,-34.567478,-34.947565,-35.064678,-34.706168,-34.463189,-34.285327,-34.482896,-35.258986,-35.937184,-36.680037,-37.054635,-37.056476,-37.079734,-36.965373,-37.214025,-37.984352,-38.557084,-38.933406,-38.914131,-38.458208,-38.079631,-37.584796,-37.2643,-36.977179,-36.539197,-36.67756,-36.500695,-37.151614,-37.971132,-38.312597,-38.823332,-38.636683,-37.972674,-37.113786,-35.968413,-35.438991,-35.217759,-35.477622,-35.790022,-35.578223,-35.068545,-34.109422,-33.420651,-32.75139,-32.160353,-31.833969,-31.241627,-30.850097,-30.316441,-30.056836,-30.032064,-30.193549,-30.665,-31.144151,-31.531503,-31.851964,-32.065582,-32.183241,-32.756498,-33.755986,-34.951704,-36.005792,-36.630453,-36.809359,-36.817229,-36.974009,-37.454267,-38.608568,-39.871177,-40.35625,-40.099062,-39.329854,-38.496903,-38.448779,-39.083814,-40.5042,-42.044674,-41.7919,-39.644721,-37.396347,-35.773293,-35.181313,-35.2794,-36.617968,-38.609856,-39.5146,-37.338993,-34.548309,-32.615169,-31.822515,-31.87791,-32.962736,-33.536705,-32.247489,-30.347744
LT002,2022-07-22,2022-07-22T11:08:00Z,2022-07-27,lakeTrout,81,390,354,504,196,38,N,1,2,153,55.0,2.5,1,2A,MD,Region_3,Region_3_662,3.2193960000000037, 15:07:28.2500,0.0117060000000002,-0.1233999999999999,-0.07455,4.641963526879887,12.665459,1.1307,0.59967,0.249926,0.132532,0.010378,0.013433,12.6623,662,656,797,132,-36.373824,12.63052,0.7653,0.152173,16.778,12.8405,0.020224,13.5,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.87162,-37.493945,-36.827948,-36.116729,-35.244618,-34.840402,-34.418326,-34.187395,-33.944679,-33.663459,-33.410105,-33.115348,-32.948823,-32.787917,-32.728007,-32.657866,-32.530816,-32.375071,-32.192347,-32.002489,-31.888805,-31.807521,-31.781666,-31.80224,-31.824695,-31.881156,-31.975366,-32.079033,-32.252382,-32.41816,-32.586684,-32.780552,-32.9379,-33.120869,-33.310038,-33.480889,-33.683188,-33.850499,-34.009744,-34.143467,-34.220791,-34.263135,-34.303471,-34.292814,-34.261003,-34.193343,-34.004761,-33.783613,-33.452285,-33.085693,-32.670112,-32.241592,-31.802794,-31.352226,-30.889481,-30.407691,-29.921537,-29.45056,-28.990813,-28.590104,-28.220965,-27.896859,-27.611408,-27.324075,-27.086147,-26.871993,-26.731093,-26.628889,-26.604742,-26.613969,-26.703898,-26.833637,-27.03576,-27.268784,-27.545066,-27.81877,-28.127004,-28.408888,-28.700756,-28.966289,-29.145565,-29.315572,-29.41693,-29.491651,-29.616923,-29.679627,-29.576415,-29.549388,-29.738995,-30.166629,-30.669464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.832924,-42.397229,-42.101305,-41.970204,-41.969968,-42.259194,-42.438727,-42.054813,-41.551762,-41.035812,-40.598245,-40.609227,-40.71863,-40.890292,-41.023671,-40.951526,-40.902688,-40.951858,-41.115362,-41.442432,-41.693981,-41.800031,-41.680387,-41.388846,-41.029866,-40.700366,-40.431375,-40.172844,-39.925419,-39.450101,-38.837279,-38.007902,-37.111857,-36.421105,-35.833996,-35.474855,-35.18862,-34.916718,-34.738217,-34.784685,-34.959828,-35.44979,-35.922675,-36.241333,-36.406761,-36.308932,-36.283676,-36.390189,-36.682135,-37.129265,-37.517264,-37.704433,-37.723289,-37.550856,-37.458026,-37.756275,-38.31845,-39.167003,-39.95431,-40.445571,-40.826654,-41.14481,-41.577297,-42.461566,-43.448529,-44.581494,-46.137623,-48.060543,-51.344086,-57.867318,-68.870738,-57.336432,-52.95864,-50.322364,-47.904168,-45.678196,-44.047311,-43.323004,-43.164235,-43.141515,-43.033593,-42.823416,-42.334376,-41.401554,-40.666897,-40.028022,-39.696251,-39.80829,-39.745322,-39.865804,-39.878805,-39.843366,-40.07416,-40.294962,-40.914705,-41.895521,-42.401668,-42.507799,-42.169829,-41.403428,-40.633457,-39.604706,-38.553625,-37.242127,-35.681201,-35.102335,-34.80097,-35.683313,-36.744676,-37.129691,-37.4488,-36.898426,-36.063409,-35.517627,-35.147632,-35.693496,-36.639396,-37.896308,-38.636921,-38.369478,-37.95659,-37.407919,-37.296859,-37.205833,-37.083034,-36.993449,-36.417691,-36.037327,-35.664417,-35.782482,-36.29737,-37.056147,-38.043686,-38.666107,-38.686838,-38.480667,-38.408033,-38.579507,-39.547365,-41.35301,-43.966005,-47.135066,-49.587531,-49.682658,-48.751389,-48.036955,-47.335641,-46.667599,-45.922228,-45.028085,-44.628544,-44.827399,-45.588045,-47.358206,-49.594523,-51.561217,-51.451188,-48.888031,-45.731991,-42.856063,-40.386246,-38.576637,-36.945195,-35.886667,-34.712504,-33.377961,-32.150939,-31.058569,-30.181121,-29.719275,-29.41554,-29.658681,-30.017717,-30.520504,-31.125555
LT002,2022-07-22,2022-07-22T11:08:00Z,2022-07-27,lakeTrout,81,390,354,504,196,38,N,1,2,153,55.0,2.5,1,2A,MD,Region_3,Region_3_663,2.548428000000001, 15:07:28.3670,0.0,0.0075999999999998,-0.01109,0.0,12.677165,1.0073,0.52512,0.222842,0.116167,0.006185,0.035102,12.674674,663,656,797,132,-36.373824,12.63052,0.7653,0.152173,16.778,12.8405,0.020224,13.5,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.87162,-36.602893,-36.331086,-36.227733,-35.793192,-35.505689,-34.977689,-34.5822,-34.208832,-33.851253,-33.560528,-33.240501,-33.029359,-32.784422,-32.606748,-32.407971,-32.157005,-31.885028,-31.581929,-31.251336,-30.96434,-30.671041,-30.400594,-30.15602,-29.904293,-29.684922,-29.503939,-29.335841,-29.246513,-29.16404,-29.097615,-29.065112,-28.999573,-28.963442,-28.944834,-28.927128,-28.965514,-28.995071,-29.041947,-29.092092,-29.121347,-29.158324,-29.234928,-29.288837,-29.340295,-29.379168,-29.333369,-29.310854,-29.254048,-29.247713,-29.260219,-29.274848,-29.247317,-29.17794,-29.097553,-29.018595,-28.94869,-28.878275,-28.768278,-28.644253,-28.477721,-28.298651,-28.108111,-27.847148,-27.545777,-27.18634,-26.849734,-26.525801,-26.255438,-25.981578,-25.738477,-25.484244,-25.269466,-25.081326,-24.953747,-24.846462,-24.787869,-24.702396,-24.624443,-24.531,-24.386427,-24.281504,-24.141556,-23.981848,-23.86291,-23.680088,-23.35733,-23.160976,-23.197395,-23.451426,-23.794323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.059604,-45.818149,-45.675105,-45.590133,-45.458371,-45.390871,-45.060144,-44.109111,-43.073245,-42.120931,-41.363964,-41.208146,-41.32399,-41.678419,-42.079497,-42.130296,-41.927157,-41.607091,-41.366839,-41.452129,-41.771283,-42.302257,-42.826097,-43.159291,-43.250774,-43.23846,-43.298987,-43.538876,-44.109281,-44.813847,-45.553682,-45.765916,-45.442084,-45.22872,-45.36795,-46.204167,-47.705176,-49.561581,-50.311219,-48.816924,-46.793371,-45.681923,-45.355934,-45.590881,-46.127358,-46.318034,-45.970556,-45.086494,-44.095022,-43.339948,-42.84588,-42.576335,-42.538879,-42.543411,-42.547871,-42.555797,-42.348834,-42.204846,-42.168854,-42.232244,-42.538126,-42.871694,-42.999678,-42.962861,-42.47366,-41.746054,-41.085198,-40.241708,-39.713667,-39.714419,-39.792468,-39.728517,-39.355771,-38.671214,-37.846636,-37.111271,-36.621584,-36.593788,-36.731401,-36.739718,-36.568366,-36.325639,-35.881235,-35.001218,-34.294406,-33.674098,-33.435717,-33.821451,-34.214282,-34.82611,-35.175442,-35.24267,-35.323447,-35.199846,-35.449255,-36.270635,-37.090458,-37.982448,-38.716457,-39.175608,-39.695278,-40.003305,-40.340007,-40.404797,-40.073825,-40.40158,-40.685986,-42.050588,-43.647894,-44.60442,-45.26449,-44.522528,-43.243124,-42.409863,-42.092594,-43.168057,-45.381036,-49.118162,-52.516553,-52.502286,-53.138929,-56.103002,-57.005237,-50.590551,-45.800554,-42.861889,-40.85471,-40.045023,-39.688757,-39.750924,-39.69918,-39.253969,-38.767509,-38.332229,-38.3827,-39.320296,-40.926869,-42.637691,-44.325926,-45.579302,-46.533912,-47.720405,-49.840101,-54.254684,-70.069207,-56.629666,-50.070333,-47.337345,-46.000193,-44.826263,-43.853274,-42.826565,-41.576074,-40.616292,-39.751564,-39.317132,-39.284004,-39.445075,-40.123869,-41.422586,-43.578942,-47.249952,-51.718473,-54.081627,-54.481171,-58.536821,-64.651353,-50.10716,-44.294167,-41.412145,-40.199939,-40.379105,-40.05465,-37.984872,-35.226678
